id de la partícula "i" 	-	 id's de las partículas cuya distancia borde-borde es menos de rc 
482	-	11, 26, 93, 99, 210, 219, 221, 338, 357, 409, 453, 488, 529, 539, 567, 849, 872, 889, 942, 1108, 1162, 1189, 1215, 1233, 1240, 1340, 1361, 1363, 1373, 1433, 1434, 
483	-	68, 145, 155, 184, 211, 337, 350, 368, 412, 414, 476, 534, 535, 540, 551, 566, 594, 636, 659, 714, 836, 842, 907, 1129, 1212, 1218, 1335, 1454, 
484	-	8, 39, 118, 141, 161, 282, 392, 419, 442, 738, 905, 929, 1031, 1033, 1158, 1209, 1226, 1248, 1286, 1293, 1303, 1306, 1447, 1462, 1465, 1504, 1517, 
485	-	31, 70, 217, 265, 278, 310, 468, 677, 742, 760, 837, 1154, 1161, 1414, 1468, 1490, 1506, 
486	-	161, 240, 254, 280, 335, 372, 466, 472, 520, 618, 667, 687, 713, 727, 731, 806, 1023, 1095, 1126, 1186, 1191, 1227, 1447, 1462, 1530, 
487	-	102, 227, 299, 307, 391, 450, 497, 549, 633, 728, 788, 825, 898, 937, 981, 1066, 1101, 1131, 1221, 1281, 1315, 1372, 1377, 1398, 1425, 1428, 1436, 
488	-	11, 26, 80, 93, 210, 219, 221, 338, 357, 408, 409, 448, 453, 482, 529, 539, 567, 775, 872, 1108, 1162, 1189, 1208, 1215, 1240, 1262, 1361, 1363, 1373, 1433, 1434, 
489	-	10, 13, 84, 255, 257, 269, 426, 430, 523, 649, 1061, 1194, 1321, 1359, 1365, 1384, 
490	-	6, 122, 203, 234, 279, 553, 570, 588, 637, 765, 771, 791, 799, 895, 899, 901, 1005, 1053, 1176, 1242, 1292, 1341, 1378, 1381, 1524, 
491	-	133, 171, 364, 589, 590, 596, 615, 698, 721, 752, 787, 871, 893, 933, 934, 948, 1015, 1074, 1117, 1195, 1217, 1283, 1308, 1319, 1346, 1370, 1431, 1523, 
492	-	36, 42, 47, 140, 193, 211, 316, 337, 350, 401, 471, 534, 540, 551, 560, 597, 659, 675, 746, 836, 842, 865, 974, 976, 986, 1027, 1070, 1121, 1212, 1280, 1287, 1454, 1466, 
493	-	20, 116, 139, 159, 200, 218, 226, 348, 632, 773, 880, 931, 1052, 1216, 1250, 1342, 1474, 
494	-	7, 16, 104, 105, 132, 143, 360, 397, 402, 403, 445, 495, 530, 538, 569, 628, 671, 757, 813, 869, 999, 1091, 1145, 1179, 1222, 1271, 1324, 1334, 1368, 1491, 
495	-	7, 16, 78, 104, 105, 132, 143, 322, 360, 445, 480, 494, 628, 671, 757, 813, 869, 902, 999, 1091, 1145, 1222, 1271, 1324, 1334, 1368, 1491, 
496	-	59, 63, 124, 212, 273, 445, 480, 507, 531, 561, 610, 695, 745, 769, 841, 878, 881, 900, 919, 987, 999, 1028, 1116, 1224, 1440, 1473, 1487, 1513, 1525, 
497	-	102, 214, 299, 391, 450, 470, 487, 562, 607, 650, 681, 723, 728, 788, 898, 937, 1020, 1101, 1128, 1131, 1135, 1221, 1266, 1327, 1354, 1377, 1425, 1509, 
498	-	48, 56, 206, 220, 287, 318, 390, 549, 609, 612, 660, 679, 732, 748, 751, 761, 772, 798, 805, 839, 858, 868, 944, 1040, 1044, 1142, 1144, 1202, 1285, 1325, 1406, 1428, 1495, 
499	-	8, 12, 21, 41, 180, 183, 346, 395, 419, 478, 616, 634, 713, 792, 806, 808, 873, 910, 926, 975, 985, 1024, 1033, 1038, 1048, 1062, 1126, 1150, 1158, 1190, 1388, 1451, 1455, 1504, 
500	-	96, 267, 431, 463, 629, 642, 704, 720, 834, 908, 958, 1021, 1030, 1082, 1110, 1130, 1137, 1168, 1180, 1349, 1350, 1367, 1426, 
501	-	5, 17, 22, 126, 151, 207, 208, 340, 342, 380, 515, 646, 708, 729, 762, 821, 909, 918, 943, 1090, 1173, 1185, 1253, 1395, 1409, 1467, 1527, 
502	-	60, 125, 209, 248, 303, 362, 379, 410, 434, 466, 542, 548, 575, 645, 661, 676, 690, 719, 743, 784, 917, 952, 984, 1017, 1134, 1183, 1380, 1458, 
503	-	77, 166, 223, 306, 371, 546, 696, 777, 857, 965, 991, 1016, 1056, 1100, 1146, 1197, 1232, 1277, 1322, 1350, 1452, 
504	-	19, 24, 40, 45, 96, 172, 223, 371, 431, 579, 777, 815, 857, 916, 1006, 1016, 1056, 1099, 1146, 1232, 1367, 
505	-	29, 57, 108, 117, 129, 175, 176, 336, 508, 600, 684, 781, 923, 980, 1034, 1086, 1105, 1111, 1122, 1127, 1163, 1207, 1290, 1336, 1337, 1375, 1383, 1522, 
506	-	23, 43, 181, 239, 281, 301, 381, 440, 444, 449, 550, 568, 578, 617, 680, 785, 906, 936, 1036, 1039, 1045, 1063, 1172, 1206, 1234, 1263, 1422, 1429, 1460, 1499, 1533, 
507	-	31, 78, 217, 273, 310, 322, 360, 480, 496, 531, 536, 610, 695, 715, 769, 801, 919, 987, 1028, 1116, 1143, 1330, 1414, 1468, 1473, 1490, 1512, 
508	-	29, 117, 157, 179, 250, 505, 592, 669, 684, 717, 774, 923, 949, 980, 1086, 1093, 1111, 1122, 1163, 1178, 1207, 1274, 1278, 1290, 1336, 1337, 1375, 1383, 
509	-	2, 4, 101, 165, 192, 253, 263, 288, 315, 344, 386, 545, 668, 674, 683, 779, 856, 921, 1166, 1223, 1239, 1256, 1394, 1399, 1450, 
510	-	2, 25, 33, 189, 297, 353, 354, 399, 452, 456, 541, 571, 701, 753, 941, 983, 1083, 1152, 1213, 1364, 1407, 
511	-	34, 162, 232, 248, 410, 428, 469, 474, 570, 624, 648, 712, 731, 778, 791, 875, 901, 1092, 1227, 1341, 1360, 
512	-	88, 255, 257, 430, 586, 603, 707, 734, 767, 795, 1246, 1353, 1359, 1402, 1403, 1439, 1471, 1500, 
513	-	36, 46, 103, 174, 242, 245, 286, 316, 368, 394, 422, 551, 649, 746, 974, 995, 1012, 1027, 1061, 1121, 1194, 1201, 1212, 1466, 1531, 
514	-	198, 258, 261, 355, 418, 454, 467, 705, 718, 939, 997, 1065, 1089, 1167, 1199, 1204, 1289, 1472, 
515	-	5, 17, 22, 126, 207, 208, 304, 340, 342, 380, 501, 646, 697, 708, 729, 762, 821, 909, 918, 943, 1090, 1173, 1185, 1253, 1395, 1409, 1467, 1527, 
516	-	60, 66, 89, 158, 196, 303, 359, 438, 554, 631, 676, 699, 736, 807, 882, 968, 1187, 1188, 1458, 
517	-	22, 110, 138, 151, 169, 208, 244, 312, 314, 342, 421, 436, 576, 595, 729, 762, 814, 943, 969, 982, 1073, 1107, 1181, 1185, 1211, 1417, 1518, 
518	-	94, 98, 120, 146, 355, 435, 441, 446, 458, 602, 622, 692, 829, 835, 838, 847, 939, 1106, 1204, 1205, 1297, 1313, 1418, 1456, 1476, 1485, 
519	-	69, 275, 340, 404, 525, 533, 544, 583, 608, 688, 725, 740, 860, 964, 1018, 1029, 1041, 1075, 1090, 1160, 1253, 1254, 1279, 1332, 1409, 1410, 1479, 1526, 
520	-	118, 161, 254, 280, 335, 372, 486, 618, 667, 687, 713, 817, 905, 1023, 1031, 1095, 1126, 1158, 1186, 1293, 1447, 1462, 1465, 1530, 
521	-	78, 104, 132, 143, 217, 262, 310, 322, 360, 387, 423, 468, 894, 902, 1046, 1271, 1414, 1490, 1491, 1506, 
522	-	138, 167, 251, 295, 305, 397, 403, 406, 407, 439, 461, 569, 595, 666, 754, 757, 978, 982, 1013, 1022, 1087, 1184, 1219, 1298, 1417, 1511, 
523	-	10, 84, 114, 133, 174, 255, 286, 296, 364, 369, 422, 426, 489, 649, 819, 1012, 1061, 1194, 1304, 1319, 1331, 1339, 1346, 1365, 1384, 
524	-	20, 159, 200, 218, 629, 632, 654, 662, 834, 891, 912, 958, 1003, 1021, 1052, 1114, 1153, 1157, 1168, 1180, 1216, 1235, 1238, 1250, 1390, 1426, 1430, 1474, 1497, 
525	-	28, 61, 69, 340, 344, 404, 519, 528, 582, 587, 643, 688, 725, 930, 1090, 1097, 1160, 1165, 1214, 1253, 1254, 1314, 1332, 1410, 1411, 1479, 1520, 
526	-	1, 68, 145, 163, 191, 225, 237, 283, 388, 412, 566, 594, 636, 691, 694, 739, 833, 904, 915, 1014, 1129, 1164, 1249, 1260, 1335, 1415, 1470, 
527	-	182, 259, 314, 348, 411, 421, 436, 437, 559, 576, 581, 730, 776, 797, 843, 892, 931, 969, 1073, 1085, 1107, 1181, 1389, 1518, 
528	-	28, 61, 340, 344, 404, 525, 582, 587, 598, 708, 725, 856, 921, 930, 1097, 1160, 1165, 1295, 1314, 1395, 1410, 1411, 1479, 1520, 
529	-	11, 80, 93, 95, 122, 210, 219, 256, 308, 338, 357, 408, 409, 448, 482, 488, 539, 553, 567, 765, 775, 960, 1108, 1148, 1162, 1189, 1230, 1361, 1363, 1373, 1434, 1453, 
530	-	7, 105, 124, 178, 212, 222, 273, 445, 480, 494, 671, 741, 745, 813, 869, 881, 999, 1059, 1091, 1145, 1179, 1316, 1324, 1334, 1368, 1440, 1513, 1525, 
531	-	31, 88, 496, 507, 536, 610, 695, 715, 769, 801, 919, 987, 1028, 1116, 1143, 1330, 1439, 1468, 1473, 1512, 
532	-	123, 204, 289, 366, 370, 787, 790, 794, 849, 871, 885, 940, 966, 1015, 1025, 1074, 1099, 1115, 1174, 1233, 1340, 1352, 1396, 1435, 1514, 
533	-	69, 275, 423, 519, 544, 583, 608, 688, 725, 860, 894, 964, 1018, 1029, 1041, 1046, 1075, 1254, 1279, 1332, 1526, 
534	-	36, 42, 47, 140, 184, 211, 337, 350, 368, 414, 476, 483, 492, 535, 540, 551, 566, 594, 597, 659, 714, 836, 842, 907, 974, 1027, 1212, 1218, 1335, 1454, 1466, 
535	-	68, 145, 155, 184, 211, 337, 350, 368, 412, 414, 476, 483, 534, 540, 551, 566, 594, 636, 659, 714, 836, 842, 907, 1129, 1212, 1218, 1335, 1454, 
536	-	31, 265, 507, 531, 610, 695, 715, 742, 769, 801, 919, 987, 1028, 1116, 1143, 1330, 1439, 1468, 1473, 1512, 
537	-	51, 210, 221, 264, 338, 352, 453, 556, 638, 698, 889, 942, 1182, 1208, 1215, 1262, 1310, 1386, 
538	-	16, 91, 119, 294, 305, 343, 389, 397, 402, 403, 494, 543, 547, 569, 628, 666, 671, 757, 869, 978, 1059, 1125, 1145, 1179, 1222, 1252, 1298, 1324, 1334, 1368, 1404, 1420, 
539	-	6, 11, 93, 95, 122, 219, 234, 256, 338, 357, 409, 482, 488, 529, 553, 567, 765, 775, 884, 895, 960, 1108, 1162, 1189, 1242, 1361, 1363, 1373, 1434, 1524, 
540	-	42, 47, 140, 184, 211, 337, 350, 368, 414, 476, 483, 492, 534, 535, 551, 566, 594, 597, 659, 714, 836, 842, 907, 1027, 1070, 1132, 1212, 1218, 1287, 1335, 1454, 
541	-	23, 25, 33, 189, 297, 353, 354, 399, 452, 456, 464, 510, 557, 571, 652, 701, 753, 823, 927, 941, 983, 1196, 1206, 1213, 1265, 1364, 
542	-	60, 125, 209, 240, 254, 349, 362, 378, 379, 410, 434, 466, 502, 548, 575, 645, 661, 690, 743, 827, 861, 886, 903, 953, 984, 1010, 1017, 1134, 1380, 1458, 
543	-	71, 91, 119, 196, 231, 294, 305, 349, 389, 397, 402, 403, 439, 538, 554, 569, 611, 631, 666, 736, 768, 874, 882, 903, 968, 978, 1017, 1087, 1088, 1184, 1187, 1252, 1298, 1404, 1420, 1528, 
544	-	69, 244, 252, 275, 312, 387, 519, 533, 583, 646, 673, 688, 725, 740, 762, 814, 964, 1013, 1018, 1029, 1041, 1046, 1075, 1090, 1253, 1279, 1332, 1409, 1526, 
545	-	4, 101, 165, 228, 288, 344, 386, 509, 558, 582, 587, 598, 668, 674, 708, 856, 921, 930, 1079, 1166, 1231, 1239, 1256, 1295, 1392, 1395, 1411, 1450, 1520, 
546	-	20, 77, 166, 223, 503, 696, 965, 991, 1056, 1100, 1153, 1197, 1235, 1250, 1277, 1288, 1322, 1474, 
547	-	91, 119, 190, 343, 349, 362, 378, 389, 397, 402, 403, 538, 569, 645, 724, 743, 768, 827, 886, 903, 978, 1059, 1080, 1088, 1118, 1125, 1179, 1252, 1316, 1400, 1404, 1420, 
548	-	125, 209, 240, 248, 379, 410, 434, 466, 502, 542, 575, 614, 618, 648, 661, 687, 690, 706, 719, 731, 743, 952, 984, 1134, 1183, 1380, 
549	-	56, 102, 220, 307, 318, 390, 487, 498, 612, 633, 660, 679, 782, 805, 868, 979, 981, 1040, 1066, 1202, 1285, 1315, 1325, 1328, 1372, 1398, 1428, 1495, 1508, 
550	-	43, 52, 53, 181, 197, 241, 285, 300, 381, 440, 443, 444, 449, 457, 506, 617, 630, 651, 664, 844, 906, 947, 1036, 1063, 1096, 1133, 1156, 1243, 1263, 1371, 1422, 1449, 1460, 1483, 
551	-	36, 46, 47, 193, 211, 242, 245, 316, 337, 350, 368, 394, 483, 492, 513, 534, 535, 540, 659, 714, 746, 836, 865, 907, 974, 995, 1027, 1121, 1201, 1212, 1454, 1466, 1531, 
552	-	35, 47, 92, 109, 149, 153, 193, 202, 367, 401, 432, 459, 471, 560, 563, 656, 675, 703, 962, 976, 986, 1002, 1210, 1280, 1287, 1296, 1305, 1345, 1376, 1445, 1489, 
553	-	6, 11, 95, 122, 203, 219, 234, 256, 490, 529, 539, 567, 765, 771, 775, 799, 884, 895, 960, 1108, 1162, 1176, 1189, 1230, 1242, 1361, 1373, 1381, 1434, 1524, 
554	-	71, 89, 196, 231, 294, 305, 438, 516, 543, 611, 631, 676, 699, 736, 768, 807, 874, 882, 968, 1120, 1184, 1187, 1188, 1270, 1379, 1528, 
555	-	39, 62, 144, 185, 277, 282, 328, 333, 361, 455, 710, 716, 738, 810, 867, 870, 911, 929, 1011, 1035, 1226, 1228, 1245, 1282, 1286, 1311, 1443, 1519, 
556	-	18, 51, 221, 276, 352, 369, 393, 537, 698, 721, 849, 889, 942, 948, 1182, 1215, 1217, 1310, 1346, 1370, 
557	-	25, 67, 353, 354, 398, 464, 541, 607, 650, 652, 681, 723, 753, 823, 922, 983, 1020, 1135, 1206, 1327, 1354, 
558	-	50, 82, 101, 134, 228, 263, 288, 384, 386, 447, 545, 598, 668, 674, 856, 971, 994, 1051, 1079, 1104, 1166, 1198, 1231, 1239, 1256, 1259, 1273, 1295, 1392, 1416, 1450, 1459, 
559	-	116, 182, 259, 314, 348, 411, 436, 437, 527, 581, 730, 776, 797, 843, 876, 892, 931, 969, 1073, 1085, 1107, 1120, 1181, 1270, 1342, 1389, 
560	-	42, 47, 140, 205, 331, 401, 471, 492, 552, 597, 675, 703, 842, 877, 962, 976, 993, 1002, 1042, 1070, 1132, 1192, 1247, 1258, 1280, 1287, 1347, 1348, 1369, 1427, 1454, 1489, 
561	-	59, 63, 124, 212, 222, 273, 413, 496, 610, 695, 745, 769, 841, 878, 881, 900, 987, 1028, 1116, 1224, 1440, 1473, 1487, 1513, 1525, 
562	-	102, 142, 214, 327, 450, 470, 475, 497, 633, 723, 764, 782, 898, 979, 981, 1128, 1131, 1315, 1326, 1327, 1328, 1377, 1398, 1425, 1508, 
563	-	35, 92, 109, 149, 153, 157, 202, 432, 471, 552, 653, 656, 703, 962, 976, 1002, 1086, 1094, 1105, 1210, 1296, 1305, 1336, 1345, 1445, 
564	-	111, 160, 201, 320, 325, 351, 356, 427, 577, 613, 620, 627, 640, 663, 763, 818, 852, 855, 924, 938, 990, 998, 1113, 1151, 1323, 1442, 1448, 1461, 1464, 1481, 1516, 
565	-	29, 108, 111, 160, 175, 176, 249, 250, 592, 613, 620, 781, 923, 938, 949, 1034, 1109, 1111, 1113, 1122, 1127, 1139, 1169, 1207, 1323, 1375, 1484, 1516, 
566	-	68, 145, 155, 184, 211, 337, 350, 368, 412, 414, 476, 483, 526, 534, 535, 540, 594, 636, 714, 842, 907, 1014, 1129, 1218, 1335, 1470, 
567	-	6, 11, 93, 122, 219, 234, 256, 260, 338, 409, 482, 488, 529, 539, 553, 626, 765, 872, 884, 895, 1162, 1189, 1242, 1361, 1363, 1373, 1433, 1434, 1524, 
568	-	43, 224, 278, 301, 326, 381, 440, 449, 506, 578, 617, 785, 1036, 1039, 1054, 1063, 1103, 1138, 1149, 1172, 1263, 1371, 1422, 1429, 1460, 1533, 
569	-	16, 71, 91, 119, 294, 305, 343, 389, 397, 402, 403, 439, 494, 522, 538, 543, 547, 628, 666, 757, 768, 978, 1087, 1088, 1125, 1145, 1179, 1184, 1222, 1252, 1298, 1404, 1420, 1528, 
570	-	34, 162, 279, 428, 462, 469, 474, 490, 511, 648, 709, 712, 778, 791, 875, 901, 935, 1053, 1092, 1170, 1329, 1341, 1360, 
571	-	2, 33, 135, 187, 272, 353, 354, 399, 400, 452, 456, 510, 541, 701, 1083, 1152, 1213, 1351, 1364, 1399, 1407, 
572	-	72, 148, 171, 584, 589, 619, 783, 786, 800, 809, 812, 822, 933, 934, 1001, 1037, 1171, 1195, 1300, 1309, 1312, 1333, 1397, 1488, 
573	-	65, 73, 195, 258, 284, 302, 319, 689, 756, 828, 1076, 1167, 1289, 1472, 1498, 
574	-	37, 112, 131, 136, 324, 329, 375, 420, 451, 465, 647, 773, 862, 879, 880, 931, 932, 946, 1052, 1112, 1216, 1385, 1438, 1480, 
575	-	44, 125, 209, 232, 248, 303, 379, 410, 502, 542, 548, 614, 648, 661, 690, 706, 719, 750, 784, 917, 952, 1019, 1134, 1183, 1380, 1482, 
576	-	22, 110, 151, 169, 182, 208, 259, 314, 342, 411, 421, 436, 517, 527, 658, 682, 700, 888, 918, 943, 945, 969, 1073, 1085, 1107, 1181, 1185, 1225, 1413, 1423, 1518, 
577	-	76, 128, 170, 201, 246, 287, 320, 325, 351, 356, 427, 564, 627, 640, 641, 663, 751, 818, 852, 855, 924, 990, 998, 1077, 1151, 1267, 1406, 1442, 1448, 1461, 1464, 1481, 1486, 
578	-	0, 23, 239, 281, 297, 301, 449, 506, 568, 643, 680, 785, 927, 936, 1036, 1039, 1054, 1172, 1196, 1206, 1214, 1234, 1263, 1265, 1314, 1422, 1429, 1460, 1479, 1499, 1533, 
579	-	19, 24, 40, 123, 127, 172, 199, 204, 366, 460, 479, 504, 777, 815, 916, 966, 1006, 1025, 1099, 1115, 1396, 1514, 
580	-	164, 213, 229, 285, 292, 300, 345, 424, 443, 457, 651, 693, 840, 844, 851, 947, 996, 1058, 1068, 1096, 1156, 1175, 1229, 1291, 1371, 1421, 1449, 1463, 1477, 1501, 
581	-	116, 182, 259, 348, 437, 527, 559, 647, 730, 773, 797, 843, 876, 880, 892, 931, 1052, 1085, 1120, 1342, 1389, 
582	-	5, 28, 61, 228, 340, 344, 525, 528, 545, 587, 598, 708, 725, 856, 921, 930, 1090, 1097, 1173, 1253, 1295, 1395, 1410, 1411, 1450, 1520, 1527, 
583	-	69, 275, 404, 423, 519, 533, 544, 608, 688, 725, 785, 860, 964, 1018, 1029, 1041, 1054, 1075, 1160, 1254, 1279, 1332, 1479, 1526, 
584	-	127, 147, 199, 366, 572, 589, 800, 809, 822, 934, 950, 1037, 1102, 1300, 1309, 1333, 1397, 1503, 
585	-	148, 265, 619, 657, 742, 783, 837, 967, 1001, 1004, 1037, 1084, 1171, 1220, 1312, 1317, 1432, 1468, 1488, 1500, 
586	-	121, 133, 148, 255, 257, 364, 430, 512, 590, 596, 603, 615, 707, 734, 795, 796, 893, 1220, 1246, 1359, 1402, 1403, 1444, 1469, 1471, 1500, 
587	-	28, 61, 344, 404, 525, 528, 545, 582, 598, 643, 856, 921, 930, 1097, 1160, 1165, 1314, 1410, 1411, 1520, 
588	-	203, 234, 279, 490, 624, 637, 771, 791, 799, 895, 899, 901, 1005, 1053, 1092, 1176, 1242, 1292, 1341, 1378, 1381, 1524, 
589	-	72, 133, 171, 491, 572, 584, 752, 787, 809, 812, 822, 893, 933, 934, 950, 1074, 1117, 1171, 1174, 1195, 1283, 1300, 1308, 1309, 1312, 1333, 1523, 
590	-	72, 121, 133, 171, 255, 364, 491, 586, 596, 603, 615, 752, 893, 933, 1117, 1195, 1217, 1246, 1283, 1308, 1319, 1346, 1402, 1403, 1431, 1444, 1469, 1471, 1523, 
591	-	14, 57, 86, 108, 175, 186, 334, 336, 433, 600, 635, 639, 759, 781, 896, 1009, 1026, 1034, 1047, 1148, 1230, 1251, 1268, 1441, 1453, 1493, 1494, 1507, 1510, 1521, 
592	-	29, 111, 128, 170, 176, 179, 246, 250, 325, 508, 565, 613, 627, 684, 717, 924, 949, 980, 1049, 1093, 1111, 1113, 1122, 1127, 1151, 1178, 1207, 1290, 1323, 1375, 1442, 1516, 
593	-	107, 162, 236, 291, 462, 601, 709, 712, 758, 793, 853, 935, 1007, 1008, 1053, 1067, 1123, 1140, 1147, 1159, 1170, 1301, 1329, 1341, 1356, 1360, 
594	-	68, 145, 155, 184, 211, 337, 350, 368, 412, 414, 476, 483, 526, 534, 535, 540, 566, 636, 714, 907, 1014, 1129, 1218, 1335, 1415, 1470, 
595	-	110, 138, 151, 167, 251, 295, 406, 407, 436, 439, 461, 517, 522, 754, 776, 797, 982, 1022, 1073, 1087, 1107, 1181, 1185, 1211, 1219, 1270, 1417, 1518, 
596	-	121, 133, 255, 364, 430, 491, 586, 590, 603, 615, 734, 893, 1117, 1195, 1246, 1304, 1308, 1319, 1346, 1365, 1384, 1402, 1403, 1431, 1444, 1469, 1471, 
597	-	42, 47, 140, 184, 205, 211, 331, 337, 350, 476, 492, 534, 540, 560, 659, 675, 703, 836, 842, 1042, 1070, 1132, 1280, 1287, 1347, 1348, 1369, 1427, 1454, 1489, 
598	-	5, 101, 228, 288, 340, 344, 380, 386, 528, 545, 558, 582, 587, 708, 856, 921, 930, 1173, 1231, 1239, 1295, 1392, 1395, 1410, 1411, 1450, 1459, 1467, 1520, 1527, 
599	-	3, 94, 115, 134, 146, 384, 441, 446, 602, 606, 726, 826, 838, 970, 994, 1051, 1136, 1177, 1257, 1259, 1273, 1318, 1416, 1424, 1485, 1529, 
600	-	57, 108, 117, 129, 175, 186, 336, 433, 505, 591, 635, 749, 781, 896, 923, 925, 1009, 1034, 1057, 1086, 1251, 1268, 1337, 1493, 1494, 1510, 1522, 
601	-	64, 107, 137, 236, 279, 291, 376, 425, 593, 709, 758, 1007, 1008, 1053, 1067, 1123, 1140, 1159, 1170, 1301, 1329, 1341, 1356, 
602	-	3, 32, 54, 94, 115, 146, 323, 373, 441, 446, 518, 599, 838, 970, 1106, 1177, 1257, 1272, 1313, 1424, 1456, 
603	-	88, 121, 133, 148, 255, 257, 364, 430, 512, 586, 590, 596, 615, 707, 734, 795, 796, 1220, 1246, 1359, 1402, 1403, 1444, 1469, 1471, 1500, 
604	-	13, 59, 62, 63, 90, 144, 238, 269, 328, 455, 655, 710, 733, 911, 1244, 1245, 1282, 1311, 1321, 1359, 1515, 
605	-	56, 156, 220, 285, 327, 612, 678, 782, 863, 979, 981, 1133, 1141, 1299, 1326, 1328, 1382, 1457, 1495, 1508, 
606	-	134, 152, 253, 263, 384, 441, 599, 668, 726, 747, 826, 970, 994, 1051, 1104, 1136, 1177, 1198, 1257, 1259, 1273, 1318, 1416, 1424, 1529, 
607	-	25, 27, 67, 130, 383, 398, 464, 497, 557, 650, 652, 681, 723, 753, 845, 898, 937, 983, 1020, 1128, 1135, 1266, 1327, 1354, 1425, 
608	-	69, 224, 262, 275, 423, 519, 533, 583, 688, 785, 860, 894, 964, 1018, 1029, 1041, 1054, 1075, 1138, 1254, 1279, 1506, 1526, 
609	-	206, 287, 318, 390, 498, 660, 663, 679, 732, 744, 748, 751, 798, 805, 858, 944, 990, 1044, 1078, 1142, 1144, 1267, 1285, 1325, 1406, 1448, 1461, 
610	-	59, 88, 257, 273, 496, 507, 531, 536, 561, 695, 707, 715, 769, 801, 841, 878, 919, 987, 1028, 1116, 1143, 1330, 1439, 1473, 1487, 1512, 
611	-	71, 196, 231, 251, 294, 295, 305, 438, 439, 461, 543, 554, 631, 666, 736, 768, 776, 874, 882, 968, 1022, 1087, 1120, 1184, 1187, 1270, 1298, 1379, 1528, 
612	-	48, 56, 97, 220, 390, 396, 498, 549, 605, 633, 678, 732, 761, 772, 782, 839, 863, 868, 979, 981, 1040, 1202, 1285, 1325, 1326, 1382, 1457, 1495, 
613	-	29, 111, 160, 176, 249, 250, 320, 325, 427, 564, 565, 592, 620, 627, 924, 938, 949, 1109, 1113, 1127, 1151, 1169, 1207, 1323, 1375, 1442, 1464, 1516, 
614	-	125, 209, 232, 248, 379, 410, 466, 548, 575, 618, 624, 648, 690, 706, 731, 750, 784, 875, 952, 1092, 1134, 1183, 1380, 1482, 
615	-	72, 121, 133, 171, 255, 364, 430, 491, 586, 590, 596, 603, 734, 752, 893, 933, 1117, 1195, 1246, 1308, 1319, 1402, 1403, 1431, 1444, 1469, 1471, 1523, 
616	-	8, 12, 21, 41, 180, 183, 313, 317, 346, 395, 419, 478, 499, 634, 780, 792, 806, 808, 853, 873, 910, 926, 928, 975, 985, 1024, 1033, 1038, 1048, 1062, 1150, 1190, 1388, 1405, 1451, 1455, 1504, 1505, 
617	-	43, 52, 53, 181, 197, 241, 300, 326, 381, 440, 443, 449, 457, 506, 550, 568, 625, 630, 664, 906, 1036, 1063, 1096, 1149, 1154, 1243, 1263, 1371, 1422, 1449, 1460, 1483, 
618	-	34, 240, 254, 280, 372, 410, 428, 466, 472, 486, 520, 548, 614, 648, 687, 727, 731, 778, 875, 1023, 1095, 1126, 1191, 1227, 
619	-	72, 148, 572, 585, 657, 783, 786, 796, 800, 812, 840, 851, 967, 1001, 1004, 1037, 1084, 1171, 1220, 1300, 1312, 1317, 1397, 1432, 1488, 1500, 
620	-	111, 160, 249, 250, 320, 356, 427, 564, 565, 613, 627, 763, 818, 924, 938, 1109, 1113, 1151, 1169, 1207, 1323, 1442, 1464, 1516, 
621	-	83, 260, 266, 274, 330, 347, 382, 405, 479, 626, 755, 794, 885, 913, 951, 1071, 1119, 1193, 1241, 1264, 1320, 1391, 1408, 
622	-	94, 98, 120, 146, 319, 355, 435, 446, 458, 518, 692, 828, 829, 835, 838, 847, 939, 1167, 1204, 1205, 1297, 1313, 1418, 1456, 1476, 
623	-	1, 49, 75, 81, 115, 163, 173, 191, 194, 225, 230, 233, 235, 237, 283, 293, 309, 311, 332, 339, 429, 481, 685, 694, 802, 824, 833, 859, 904, 955, 961, 963, 988, 1260, 1357, 1374, 1529, 
624	-	34, 44, 125, 232, 248, 428, 469, 474, 511, 588, 614, 648, 791, 901, 1092, 
625	-	70, 278, 326, 381, 440, 443, 617, 657, 677, 837, 1004, 1063, 1096, 1103, 1138, 1149, 1154, 1161, 1291, 1371, 1463, 
626	-	6, 83, 234, 260, 266, 274, 382, 567, 621, 637, 884, 895, 899, 1005, 1176, 1292, 1378, 1381, 
627	-	111, 128, 160, 170, 201, 246, 250, 320, 325, 356, 427, 564, 577, 592, 613, 620, 640, 663, 818, 852, 855, 924, 938, 949, 990, 998, 1113, 1151, 1323, 1442, 1448, 1461, 1464, 1516, 
628	-	7, 16, 105, 143, 397, 402, 403, 494, 495, 538, 569, 671, 757, 813, 869, 978, 1091, 1145, 1179, 1222, 1271, 1324, 1334, 1368, 1404, 1491, 
629	-	159, 200, 218, 463, 500, 524, 654, 662, 704, 834, 891, 912, 958, 1003, 1021, 1168, 1180, 1235, 1238, 1390, 1426, 1430, 1497, 
630	-	43, 52, 53, 142, 156, 181, 197, 241, 285, 292, 300, 449, 457, 475, 550, 617, 651, 664, 844, 906, 947, 1058, 1133, 1141, 1156, 1243, 1449, 1483, 
631	-	60, 71, 89, 196, 231, 294, 305, 359, 438, 516, 543, 554, 611, 676, 699, 736, 768, 807, 874, 882, 968, 1017, 1120, 1187, 1188, 1270, 1379, 1458, 1528, 
